dataset,model,split,perturbation,true_target_rank,top_match,top_match_similarity,true_target_similarity,is_confused,true_genes,top_match_genes,true_gene_groups,top_match_gene_groups,shared_gene_groups,n_shared_gene_groups,has_shared_gene_group,same_gene_set
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+OSR2,236.0,LYL1+IER5L,0.7957773804664612,0.2212398201227188,True,UBASH3B|OSR2,LYL1|IER5L,Protein phosphatases|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+PTPN12,84.0,LYL1+IER5L,0.7957773804664612,0.6280674934387207,True,UBASH3B|PTPN12,LYL1|IER5L,Protein phosphatases|Protein tyrosine phosphatases non-receptor type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+PTPN9,14.0,LYL1+IER5L,0.7957773804664612,0.7337186336517334,True,UBASH3B|PTPN9,LYL1|IER5L,CRAL-TRIO lipid binding domain containing|Protein phosphatases|Protein tyrosine phosphatases non-receptor type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+UBASH3A,116.0,LYL1+IER5L,0.7957773804664612,0.5726028084754944,True,UBASH3B|UBASH3A,LYL1|IER5L,Protein phosphatases,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+ZBTB25,66.0,LYL1+IER5L,0.7957773804664612,0.6558055877685547,True,UBASH3B|ZBTB25,LYL1|IER5L,BTB domain containing|Protein phosphatases|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+ctrl,168.0,LYL1+IER5L,0.7957773804664612,0.4640124440193176,True,UBASH3B,LYL1|IER5L,Protein phosphatases,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB1+ctrl,111.0,LYL1+IER5L,0.7957773804664612,0.582120418548584,True,ZBTB1,LYL1|IER5L,BTB domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+DLX2,169.0,LYL1+IER5L,0.7957773804664612,0.4638721942901611,True,ZBTB10|DLX2,LYL1|IER5L,BTB domain containing|Distal-less homeobox family|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+ELMSAN1,91.0,LYL1+IER5L,0.7957773804664612,0.6166847348213196,True,ZBTB10|ELMSAN1,LYL1|IER5L,BTB domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+PTPN12,70.0,LYL1+IER5L,0.7957773804664612,0.6485723257064819,True,ZBTB10|PTPN12,LYL1|IER5L,BTB domain containing|Protein tyrosine phosphatases non-receptor type|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+SNAI1,133.0,LYL1+IER5L,0.7957773804664612,0.5212312936782837,True,ZBTB10|SNAI1,LYL1|IER5L,BTB domain containing|SNAG transcriptional repressors|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+ctrl,120.0,LYL1+IER5L,0.7957773804664612,0.5543265342712402,True,ZBTB10,LYL1|IER5L,BTB domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB25+ctrl,159.0,LYL1+IER5L,0.7957773804664612,0.4782686531543731,True,ZBTB25,LYL1|IER5L,BTB domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+CEBPA,152.0,LYL1+IER5L,0.7957773804664612,0.4946746826171875,True,ZC3HAV1|CEBPA,LYL1|IER5L,CCAAT/enhancer binding proteins|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+CEBPE,264.0,LYL1+IER5L,0.7957773804664612,0.0784848406910896,True,ZC3HAV1|CEBPE,LYL1|IER5L,CCAAT/enhancer binding proteins|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+HOXC13,101.0,LYL1+IER5L,0.7957773804664612,0.6021747589111328,True,ZC3HAV1|HOXC13,LYL1|IER5L,HOXL subclass homeoboxes|Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+ctrl,277.0,LYL1+IER5L,0.7957773804664612,-0.2350165843963623,True,ZC3HAV1,LYL1|IER5L,Poly(ADP-ribose) polymerases|Zinc fingers CCCH-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZNF318+FOXL2,21.0,LYL1+IER5L,0.7957773804664612,0.7149448394775391,True,ZNF318|FOXL2,LYL1|IER5L,Forkhead boxes|Zinc fingers C2H2-type|Zinc fingers matrin-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZNF318+ctrl,153.0,LYL1+IER5L,0.7957773804664612,0.4925194978713989,True,ZNF318,LYL1|IER5L,Zinc fingers C2H2-type|Zinc fingers matrin-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+BAK1,273.0,LYL1+IER5L,0.7957773804664612,-0.1102863401174545,True,BAK1,LYL1|IER5L,BCL2 family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+C19orf26,220.0,LYL1+IER5L,0.7957773804664612,0.3011473715305328,True,C19orf26,LYL1|IER5L,,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CBFA2T3,232.0,LYL1+IER5L,0.7957773804664612,0.2533777356147766,True,CBFA2T3,LYL1|IER5L,A-kinase anchoring proteins|Zinc fingers MYND-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CDKN1A,96.0,LYL1+IER5L,0.7957773804664612,0.6082113981246948,True,CDKN1A,LYL1|IER5L,Cyclin dependent kinase inhibitor 1 family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CDKN1B,87.0,LYL1+IER5L,0.7957773804664612,0.6227777004241943,True,CDKN1B,LYL1|IER5L,Cyclin dependent kinase inhibitor 1 family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CEBPA,128.0,LYL1+IER5L,0.7957773804664612,0.5307934880256653,True,CEBPA,LYL1|IER5L,CCAAT/enhancer binding proteins,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CEBPB,181.0,LYL1+IER5L,0.7957773804664612,0.4379099607467651,True,CEBPB,LYL1|IER5L,CCAAT/enhancer binding proteins,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CEBPE,156.0,LYL1+IER5L,0.7957773804664612,0.4867005944252014,True,CEBPE,LYL1|IER5L,CCAAT/enhancer binding proteins,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CLDN6,32.0,LYL1+IER5L,0.7957773804664612,0.701236367225647,True,CLDN6,LYL1|IER5L,Claudins,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CNN1,151.0,LYL1+IER5L,0.7957773804664612,0.4957236647605896,True,CNN1,LYL1|IER5L,Calponin family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+COL2A1,233.0,LYL1+IER5L,0.7957773804664612,0.2391880452632904,True,COL2A1,LYL1|IER5L,Fibrillar collagens,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+DLX2,223.0,LYL1+IER5L,0.7957773804664612,0.2938657999038696,True,DLX2,LYL1|IER5L,Distal-less homeobox family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ELMSAN1,269.0,LYL1+IER5L,0.7957773804664612,-0.0813654661178588,True,ELMSAN1,LYL1|IER5L,,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ETS2,256.0,LYL1+IER5L,0.7957773804664612,0.1518424451351165,True,ETS2,LYL1|IER5L,ETS transcription factor family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FEV,163.0,LYL1+IER5L,0.7957773804664612,0.4745490550994873,True,FEV,LYL1|IER5L,ETS transcription factor family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FOXA1,104.0,LYL1+IER5L,0.7957773804664612,0.5985212922096252,True,FOXA1,LYL1|IER5L,Forkhead boxes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FOXF1,217.0,LYL1+IER5L,0.7957773804664612,0.3196350038051605,True,FOXF1,LYL1|IER5L,Forkhead boxes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FOXL2,161.0,LYL1+IER5L,0.7957773804664612,0.4764589667320251,True,FOXL2,LYL1|IER5L,Forkhead boxes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+HOXB9,72.0,LYL1+IER5L,0.7957773804664612,0.6438103914260864,True,HOXB9,LYL1|IER5L,HOXL subclass homeoboxes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+HOXC13,46.0,LYL1+IER5L,0.7957773804664612,0.6787116527557373,True,HOXC13,LYL1|IER5L,HOXL subclass homeoboxes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+IER5L,26.0,LYL1+IER5L,0.7957773804664612,0.7082774043083191,True,IER5L,LYL1|IER5L,,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+IGDCC3,64.0,LYL1+IER5L,0.7957773804664612,0.6559337377548218,True,IGDCC3,LYL1|IER5L,Fibronectin type III domain containing|I-set domain containing,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+IKZF3,30.0,LYL1+IER5L,0.7957773804664612,0.7060895562171936,True,IKZF3,LYL1|IER5L,Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ISL2,258.0,LYL1+IER5L,0.7957773804664612,0.1340711861848831,True,ISL2,LYL1|IER5L,LIM class homeoboxes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+KIF2C,230.0,LYL1+IER5L,0.7957773804664612,0.2568351030349731,True,KIF2C,LYL1|IER5L,Kinesins|Small nucleolar RNA protein coding host genes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+KLF1,246.0,LYL1+IER5L,0.7957773804664612,0.1960138529539108,True,KLF1,LYL1|IER5L,KLF transcription factors|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MAP2K6,282.0,LYL1+IER5L,0.7957773804664612,-0.3821234405040741,True,MAP2K6,LYL1|IER5L,Mitogen-activated protein kinase kinases,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MAP7D1,266.0,LYL1+IER5L,0.7957773804664612,-0.0188004039227962,True,MAP7D1,LYL1|IER5L,Microtubule associated protein 7 family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MAPK1,251.0,LYL1+IER5L,0.7957773804664612,0.1669759154319763,True,MAPK1,LYL1|IER5L,Mitogen-activated protein kinase 3 and 1 (ERK1/2) family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MEIS1,178.0,LYL1+IER5L,0.7957773804664612,0.4453945457935333,True,MEIS1,LYL1|IER5L,TALE class homeoboxes and pseudogenes,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+OSR2,252.0,LYL1+IER5L,0.7957773804664612,0.1664575934410095,True,OSR2,LYL1|IER5L,Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+PRTG,58.0,LYL1+IER5L,0.7957773804664612,0.6615797281265259,True,PRTG,LYL1|IER5L,Fibronectin type III domain containing|I-set domain containing,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+PTPN12,146.0,LYL1+IER5L,0.7957773804664612,0.5026950836181641,True,PTPN12,LYL1|IER5L,Protein tyrosine phosphatases non-receptor type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+PTPN9,177.0,LYL1+IER5L,0.7957773804664612,0.446296364068985,True,PTPN9,LYL1|IER5L,CRAL-TRIO lipid binding domain containing|Protein tyrosine phosphatases non-receptor type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+RUNX1T1,265.0,LYL1+IER5L,0.7957773804664612,0.0099021727219223,True,RUNX1T1,LYL1|IER5L,Zinc fingers MYND-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SAMD1,15.0,LYL1+IER5L,0.7957773804664612,0.730833113193512,True,SAMD1,LYL1|IER5L,Sterile alpha motif domain containing,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SET,192.0,LYL1+IER5L,0.7957773804664612,0.3860538899898529,True,SET,LYL1|IER5L,INHAT complex|Nucleosome assembly protein superfamily|SET complex,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SLC38A2,272.0,LYL1+IER5L,0.7957773804664612,-0.0982732847332954,True,SLC38A2,LYL1|IER5L,Solute carrier family 38,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SNAI1,194.0,LYL1+IER5L,0.7957773804664612,0.3792358040809631,True,SNAI1,LYL1|IER5L,SNAG transcriptional repressors|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SPI1,62.0,LYL1+IER5L,0.7957773804664612,0.6582906246185303,True,SPI1,LYL1|IER5L,ETS transcription factor family,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+STIL,158.0,LYL1+IER5L,0.7957773804664612,0.4832475483417511,True,STIL,LYL1|IER5L,,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+TBX2,162.0,LYL1+IER5L,0.7957773804664612,0.474990576505661,True,TBX2,LYL1|IER5L,T-box transcription factors,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+TBX3,234.0,LYL1+IER5L,0.7957773804664612,0.2348850518465042,True,TBX3,LYL1|IER5L,T-box transcription factors,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+TGFBR2,221.0,LYL1+IER5L,0.7957773804664612,0.3002997040748596,True,TGFBR2,LYL1|IER5L,Type 2 receptor serine/threonine kinases,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+UBASH3A,245.0,LYL1+IER5L,0.7957773804664612,0.1964630782604217,True,UBASH3A,LYL1|IER5L,,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+UBASH3B,117.0,LYL1+IER5L,0.7957773804664612,0.5725159645080566,True,UBASH3B,LYL1|IER5L,Protein phosphatases,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ZBTB1,92.0,LYL1+IER5L,0.7957773804664612,0.6131385564804077,True,ZBTB1,LYL1|IER5L,BTB domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ZBTB25,170.0,LYL1+IER5L,0.7957773804664612,0.4636567831039428,True,ZBTB25,LYL1|IER5L,BTB domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins,,0,False,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,AHR+FEV,2.0,ctrl+FEV,0.8694173097610474,0.8601011037826538,True,AHR|FEV,FEV,Basic helix-loop-helix proteins|ETS transcription factor family|PAS domain containing,ETS transcription factor family,ETS transcription factor family,1,True,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,AHR+KLF1,1.0,AHR+KLF1,0.8826024532318115,0.8826024532318115,False,AHR|KLF1,AHR|KLF1,Basic helix-loop-helix proteins|KLF transcription factors|PAS domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins|KLF transcription factors|PAS domain containing|Zinc fingers C2H2-type,Basic helix-loop-helix proteins|KLF transcription factors|PAS domain containing|Zinc fingers C2H2-type,4,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,AHR+ctrl,1.0,AHR+ctrl,0.8841588497161865,0.8841588497161865,False,AHR,AHR,Basic helix-loop-helix proteins|PAS domain containing,Basic helix-loop-helix proteins|PAS domain containing,Basic helix-loop-helix proteins|PAS domain containing,2,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,ARID1A+ctrl,1.0,ARID1A+ctrl,0.8755487203598022,0.8755487203598022,False,ARID1A,ARID1A,AT-rich interaction domain containing|Armadillo like helical domain containing|BAF complex subunits,AT-rich interaction domain containing|Armadillo like helical domain containing|BAF complex subunits,AT-rich interaction domain containing|Armadillo like helical domain containing|BAF complex subunits,3,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,ARRDC3+ctrl,1.0,ARRDC3+ctrl,0.6331020593643188,0.6331020593643188,False,ARRDC3,ARRDC3,Alpha arrestins,Alpha arrestins,Alpha arrestins,1,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,ATL1+ctrl,1.0,ATL1+ctrl,0.9089162945747375,0.9089162945747375,False,ATL1,ATL1,Atlastins,Atlastins,Atlastins,1,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BAK1+ctrl,2.0,ctrl+BAK1,0.6110583543777466,0.5300498008728027,True,BAK1,BAK1,BCL2 family,BCL2 family,BCL2 family,1,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCL2L11+BAK1,9.0,ctrl+BAK1,0.4742003977298736,0.2802955508232116,True,BCL2L11|BAK1,BAK1,BCL2 family|BCL2 homology region 3 (BH3) only,BCL2 family,BCL2 family,1,True,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCL2L11+TGFBR2,1.0,BCL2L11+TGFBR2,0.6762468814849854,0.6762468814849854,False,BCL2L11|TGFBR2,BCL2L11|TGFBR2,BCL2 homology region 3 (BH3) only|Type 2 receptor serine/threonine kinases,BCL2 homology region 3 (BH3) only|Type 2 receptor serine/threonine kinases,BCL2 homology region 3 (BH3) only|Type 2 receptor serine/threonine kinases,2,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCL2L11+ctrl,10.0,BCL2L11+TGFBR2,0.5093994140625,0.31015145778656,True,BCL2L11,BCL2L11|TGFBR2,BCL2 homology region 3 (BH3) only,BCL2 homology region 3 (BH3) only|Type 2 receptor serine/threonine kinases,BCL2 homology region 3 (BH3) only,1,True,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCORL1+ctrl,1.0,BCORL1+ctrl,0.7436071634292603,0.7436071634292603,False,BCORL1,BCORL1,Ankyrin repeat domain containing,Ankyrin repeat domain containing,Ankyrin repeat domain containing,1,True,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BPGM+SAMD1,1.0,BPGM+SAMD1,0.9252443313598632,0.9252443313598632,False,BPGM|SAMD1,BPGM|SAMD1,Bisphosphoglycerate phosphatases|Phosphoglycerate mutases|Sterile alpha motif domain containing,Bisphosphoglycerate phosphatases|Phosphoglycerate mutases|Sterile alpha motif domain containing,Bisphosphoglycerate phosphatases|Phosphoglycerate mutases|Sterile alpha motif domain containing,3,True,True
