run_id,space,perturbation,n_pred_cells,n_real_cells,pearson_delta,spearman_delta,rmse_delta,mae_delta,cosine_delta,uer20,uer50,uer100,sign_flip_rate,null_source,null_status,bns_status
S3_replogle_k562_rl1,audit_delta,KPNB1,218,218,0.42851027846336365,0.3418306239854289,0.09714549779891968,0.06387881189584732,0.43728160858154297,0.1,0.12,0.13,0.168,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,KRR1,398,398,0.16987624764442444,0.14564062778811124,0.0874505564570427,0.05448921024799347,0.22309064865112305,0.1,0.12,0.13,0.388,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,LAMTOR2,64,64,0.20230430364608765,0.11848394591304509,0.07559774816036224,0.05674479901790619,0.17766797542572021,0.2,0.26,0.23,0.304,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,LAS1L,75,75,0.1723814457654953,0.1041126124230032,0.06808479875326157,0.049845561385154724,0.19858378171920776,0.15,0.22,0.24,0.336,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,LTV1,259,259,0.2347261756658554,0.21789368570774742,0.09719015657901764,0.06219618394970894,0.3052715063095093,0.05,0.12,0.17,0.344,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MAGOH,149,149,0.38638484477996826,0.2828058799178099,0.07259146869182587,0.04848823323845863,0.40624749660491943,0.1,0.12,0.15,0.192,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MCM6,84,84,0.10389880836009979,0.0764337783323576,0.06859525293111801,0.0486271008849144,0.11623167991638184,0.25,0.32,0.25,0.376,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MCMBP,141,141,0.1913401186466217,0.13214995950668476,0.06410246342420578,0.04418068379163742,0.1805480718612671,0.25,0.16,0.21,0.32,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MDN1,68,68,0.18712690472602844,0.11045139197535736,0.07573006302118301,0.05566444247961044,0.18863016366958618,0.15,0.18,0.26,0.308,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MED10,454,454,0.4677351415157318,0.35054721839402014,0.08536124229431152,0.053748149424791336,0.46406853199005127,0.1,0.08,0.11,0.188,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MED12,567,567,0.5231611132621765,0.39394011036851345,0.1338784098625183,0.08284711837768555,0.5165144205093384,0.1,0.04,0.03,0.132,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MIOS,160,160,0.25140079855918884,0.18605887604328583,0.05642187222838402,0.041284140199422836,0.21566545963287354,0.1,0.12,0.15,0.328,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MRPL4,109,109,0.19912192225456238,0.16407977827100487,0.0579998753964901,0.04196944460272789,0.177886962890625,0.15,0.18,0.27,0.384,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MRPL41,66,66,0.18425267934799194,0.126286958564571,0.06973391026258469,0.05234260857105255,0.1726011037826538,0.2,0.28,0.25,0.34,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MRPL43,90,90,0.23053036630153656,0.16570256694801008,0.07010751962661743,0.04964548349380493,0.19389939308166504,0.0,0.06,0.12,0.328,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MRPL49,36,36,0.16135527193546295,0.10619291675971666,0.10180050134658813,0.07543522864580154,0.15233886241912842,0.1,0.2,0.27,0.352,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MRPS22,142,142,0.17319725453853607,0.12427138044882026,0.05378229543566704,0.04011385515332222,0.12737900018692017,0.2,0.16,0.3,0.352,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MRPS26,111,111,0.1649792343378067,0.12011424721321812,0.05935914069414139,0.04305221885442734,0.17620611190795898,0.15,0.18,0.25,0.384,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,MRPS34,128,128,0.2669520080089569,0.19340373689535792,0.07467563450336456,0.05115266144275665,0.24538874626159668,0.05,0.1,0.17,0.264,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,N6AMT1,134,134,-0.04299522936344147,-0.03241935389110835,0.06617522984743118,0.048172105103731155,-0.056162357330322266,0.4,0.26,0.28,0.512,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NAA15,107,107,0.2316414713859558,0.17109013933181794,0.061488907784223557,0.04466836526989937,0.2387722134590149,0.4,0.26,0.19,0.252,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NAA20,158,158,0.20664891600608826,0.14331658231554248,0.05583968386054039,0.039628688246011734,0.20691227912902832,0.05,0.08,0.18,0.316,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NAT10,28,28,0.04558360576629639,0.023440097162166447,0.12730158865451813,0.09351253509521484,0.029087483882904053,0.3,0.3,0.33,0.452,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NCBP1,53,53,0.10256783664226532,0.08737359392694376,0.12592966854572296,0.08570533245801926,0.10612791776657104,0.25,0.2,0.27,0.436,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NDC80,171,171,0.5298300981521606,0.3544725325319161,0.058378174901008606,0.04156927764415741,0.5156508088111877,0.0,0.02,0.07,0.108,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NDUFA8,100,100,0.11026719957590103,0.053399695082550984,0.06053614988923073,0.04502442479133606,0.10624575614929199,0.05,0.14,0.17,0.384,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NDUFB10,148,148,0.12642793357372284,0.08870744909281386,0.05395279824733734,0.039716992527246475,0.10376882553100586,0.35,0.32,0.27,0.376,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NEDD8,191,191,0.13902318477630615,0.10393699884797444,0.08679750561714172,0.05581563711166382,0.14182710647583008,0.2,0.22,0.19,0.368,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NELFB,125,125,0.343487024307251,0.26582019742956725,0.06526383757591248,0.04598289355635643,0.3505673408508301,0.1,0.14,0.16,0.244,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NELFCD,174,174,-0.030082393437623978,-0.023168175664395135,0.06844881176948547,0.046745870262384415,-0.004648923873901367,0.1,0.18,0.24,0.528,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NIFK,203,203,0.34762418270111084,0.27693422527060113,0.08718458563089371,0.05624047666788101,0.37337416410446167,0.1,0.16,0.17,0.248,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NLE1,396,396,0.42698681354522705,0.32792260368425485,0.06892630457878113,0.04501374065876007,0.44485628604888916,0.0,0.02,0.09,0.196,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NMD3,57,57,0.28019821643829346,0.17457841644751645,0.07846607267856598,0.05874001607298851,0.28062593936920166,0.2,0.16,0.23,0.268,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NOL6,107,107,0.18306352198123932,0.1535278096881664,0.10685861855745316,0.07144174724817276,0.24643367528915405,0.05,0.12,0.17,0.368,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NOP10,124,124,0.08954857289791107,0.06330223627072425,0.06645620614290237,0.04665842279791832,0.11947476863861084,0.35,0.2,0.23,0.38,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NOP58,39,39,0.15131458640098572,0.09316853797121362,0.10927522927522659,0.07892603427171707,0.15263867378234863,0.1,0.26,0.32,0.336,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NSA2,71,71,0.18347260355949402,0.10728988201959527,0.06925813853740692,0.051212623715400696,0.18556159734725952,0.3,0.32,0.3,0.344,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NUFIP1,57,57,0.011684502474963665,0.01902759887356062,0.07563046365976334,0.05539668723940849,0.01763916015625,0.3,0.28,0.31,0.476,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NUP107,237,237,0.45457032322883606,0.3369135368126274,0.08719830960035324,0.05759233236312866,0.4527473449707031,0.15,0.1,0.15,0.18,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,NUP98,410,410,0.5243036150932312,0.39493082748905983,0.06897085905075073,0.04559192433953285,0.5367758274078369,0.05,0.06,0.12,0.136,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,OGT,31,31,-0.012160873040556908,-0.00540749973642977,0.12732543051242828,0.090873122215271,-0.023074626922607422,0.35,0.34,0.25,0.556,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PDCD2,59,59,0.02192818745970726,0.020793597424242943,0.08491294085979462,0.060182176530361176,0.026988089084625244,0.25,0.28,0.3,0.52,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PES1,54,54,0.2077706754207611,0.1290600984325988,0.09548558294773102,0.06791171431541443,0.20650380849838257,0.05,0.16,0.15,0.308,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PET117,80,80,0.015122352167963982,0.0036587639065261777,0.06989184767007828,0.05113565921783447,0.022728919982910156,0.2,0.16,0.25,0.456,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PGPEP1,51,51,0.24857419729232788,0.18116223197953293,0.0862131416797638,0.06377451121807098,0.2465103268623352,0.15,0.22,0.25,0.304,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PHB2,327,327,0.5500789880752563,0.4212749575634406,0.16320274770259857,0.09794171154499054,0.502528190612793,0.0,0.08,0.1,0.12,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PMF1,255,255,0.4860398471355438,0.3443132338938469,0.04948849976062775,0.03533342108130455,0.43312621116638184,0.1,0.08,0.12,0.144,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PMPCA,114,114,0.42770543694496155,0.2804651031907976,0.06951901316642761,0.048892393708229065,0.40829306840896606,0.1,0.04,0.05,0.12,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,POLD1,197,197,0.2182478904724121,0.15828953937917944,0.08661451190710068,0.05456163361668587,0.24715518951416016,0.05,0.06,0.08,0.276,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,POLD3,65,65,0.08787417411804199,0.07434761481390459,0.09604017436504364,0.06533888727426529,0.12562036514282227,0.15,0.16,0.21,0.404,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,POLR2I,179,179,0.5127962827682495,0.3753516576470748,0.12196516990661621,0.08030618727207184,0.4788525104522705,0.15,0.08,0.09,0.152,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,POLRMT,208,208,0.03857290744781494,0.050551911950569205,0.09230774641036987,0.042152922600507736,0.06349211931228638,0.2,0.2,0.21,0.416,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,POP1,82,82,0.21397076547145844,0.11479396649851371,0.07924679666757584,0.05616190284490585,0.2120169997215271,0.2,0.18,0.23,0.304,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PPARGC1B,129,129,0.020461849868297577,0.0005206856368899078,0.060222525149583817,0.04383562505245209,0.035132765769958496,0.4,0.32,0.36,0.516,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PPP1CA,85,85,0.10824549198150635,0.06632675392502936,0.07507702708244324,0.054734669625759125,0.08009034395217896,0.45,0.4,0.37,0.372,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PPP4C,128,128,0.2933173179626465,0.2168842856189871,0.058051515370607376,0.042066290974617004,0.31577134132385254,0.05,0.2,0.16,0.24,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PRIM1,151,151,0.3417311906814575,0.25228699787958964,0.0880499854683876,0.05839875340461731,0.3491380214691162,0.1,0.16,0.14,0.224,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PRIM2,149,149,0.3372384011745453,0.24795213502803623,0.09363088011741638,0.06128896400332451,0.34723734855651855,0.1,0.1,0.14,0.184,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PRPF19,98,98,0.38710904121398926,0.28784932962597315,0.08942142874002457,0.06209526211023331,0.3846309185028076,0.15,0.1,0.12,0.188,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PRPF3,129,129,0.468702495098114,0.35065971025038833,0.11055353283882141,0.07351774722337723,0.4481149911880493,0.05,0.06,0.09,0.156,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PRPF31,23,23,0.18357720971107483,0.12803869385754774,0.16440080106258392,0.12008894234895706,0.18834376335144043,0.2,0.26,0.28,0.28,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PRPF4,101,101,0.42441990971565247,0.3077850773107899,0.10920388996601105,0.0744631215929985,0.3996347188949585,0.2,0.14,0.17,0.168,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PRPF8,91,91,0.4042700529098511,0.28534457222063114,0.09173810482025146,0.06440235674381256,0.364898681640625,0.05,0.08,0.15,0.156,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PSMB2,46,46,0.231231227517128,0.16033028404075514,0.1026221290230751,0.07449670135974884,0.23097294569015503,0.1,0.16,0.21,0.328,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PSMB5,188,188,0.3793254494667053,0.2857578170326036,0.09119199961423874,0.05844639986753464,0.38393163681030273,0.05,0.06,0.07,0.256,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PSMB6,111,111,0.35924679040908813,0.25702307339726,0.11097593605518341,0.07155603915452957,0.35339415073394775,0.1,0.08,0.1,0.244,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PSMB7,219,219,0.3726411461830139,0.2671746667702233,0.06369273364543915,0.04378223419189453,0.34933793544769287,0.1,0.14,0.15,0.236,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PSMD2,51,51,0.29430055618286133,0.20418941108447697,0.16600635647773743,0.11012879759073257,0.2943487763404846,0.1,0.08,0.09,0.224,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PSMG3,324,324,0.18310600519180298,0.12036361591121081,0.04840292036533356,0.03558319807052612,0.13018327951431274,0.15,0.28,0.27,0.328,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PSMG4,44,44,0.11569413542747498,0.07314855124945319,0.10123824328184128,0.07254417985677719,0.10791921615600586,0.25,0.28,0.25,0.46,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PTBP1,106,106,0.24306386709213257,0.1891582372668693,0.07549627125263214,0.052658140659332275,0.2203342318534851,0.1,0.12,0.16,0.284,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,PWP2,51,51,0.052239783108234406,0.022088175187527002,0.10201937705278397,0.07400842010974884,0.0461655855178833,0.2,0.24,0.24,0.46,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RACGAP1,162,162,0.4232190251350403,0.29412518928642056,0.04864954575896263,0.035702183842659,0.41444826126098633,0.05,0.08,0.1,0.144,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RAD21,62,62,0.33677661418914795,0.24618248936484147,0.10149375349283218,0.06957556307315826,0.3379772901535034,0.05,0.1,0.11,0.248,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RBM42,68,68,0.14370186626911163,0.08998590657543624,0.0812603160738945,0.05952377989888191,0.14155620336532593,0.15,0.14,0.22,0.3,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RCC1,162,162,0.15485557913780212,0.09036892182709459,0.05723567679524422,0.042004503309726715,0.09451138973236084,0.15,0.22,0.21,0.34,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RFC4,58,58,0.20228078961372375,0.13604236754422472,0.07964815199375153,0.05779493227601051,0.19777655601501465,0.1,0.08,0.3,0.312,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RIOK1,290,290,0.20217061042785645,0.151137352808376,0.0822593942284584,0.05270984023809433,0.2501939535140991,0.15,0.18,0.24,0.364,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RNF40,185,185,0.26870018243789673,0.21297150554797156,0.05809847265481949,0.04043196514248848,0.2479398250579834,0.3,0.26,0.24,0.296,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPA1,337,337,0.40098097920417786,0.2734245482461063,0.06191389262676239,0.044237975031137466,0.29182809591293335,0.1,0.16,0.14,0.2,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPA3,158,158,0.38805699348449707,0.2623090365466569,0.0774308443069458,0.05386900529265404,0.3627476692199707,0.05,0.02,0.11,0.18,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPAP1,88,88,0.29587510228157043,0.1968945748979594,0.09543617814779282,0.0655762255191803,0.29216551780700684,0.05,0.1,0.11,0.252,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL12,179,179,0.5518854856491089,0.41282434882688174,0.10395314544439316,0.063829205930233,0.5551110506057739,0.0,0.02,0.04,0.064,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL18A,51,51,0.2492419183254242,0.16537299714291984,0.09424217790365219,0.06949277967214584,0.24145013093948364,0.1,0.18,0.21,0.264,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL23A,84,84,0.3445310592651367,0.2480913534715625,0.14445744454860687,0.09702461957931519,0.33600467443466187,0.2,0.16,0.18,0.224,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL27,37,37,0.191397026181221,0.11780640932308371,0.1556185483932495,0.10980622470378876,0.10218799114227295,0.25,0.3,0.25,0.416,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL30,301,301,0.4349653124809265,0.34692385767728046,0.09787970781326294,0.06328996270895004,0.4751436114311218,0.1,0.08,0.1,0.148,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL34,242,242,0.4983689486980438,0.41076219688834614,0.12215956300497055,0.07676775008440018,0.5312790870666504,0.0,0.04,0.1,0.108,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL35,35,35,0.1685742884874344,0.11738968833322226,0.1373065561056137,0.0979100838303566,0.14097732305526733,0.1,0.12,0.18,0.328,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPL5,140,140,0.42624324560165405,0.3289097707243908,0.11700300872325897,0.07795639336109161,0.4565361738204956,0.25,0.14,0.12,0.176,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS11,227,227,0.30623313784599304,0.2618702551788102,0.1143796443939209,0.07133042067289352,0.3613152503967285,0.2,0.18,0.19,0.284,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS17,153,153,0.2214902937412262,0.16636131541843063,0.09803073853254318,0.06483584642410278,0.25374794006347656,0.2,0.22,0.24,0.344,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS23,92,92,0.18422941863536835,0.14725851632234063,0.12662865221500397,0.08648268133401871,0.20106500387191772,0.3,0.34,0.27,0.372,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS24,204,204,0.2804501950740814,0.22888590398791595,0.12284067273139954,0.08116316795349121,0.33883148431777954,0.1,0.14,0.22,0.308,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS27A,82,82,0.20992672443389893,0.16651565481661532,0.1301100254058838,0.08997842669487,0.22512072324752808,0.4,0.26,0.28,0.372,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS29,208,208,0.30917394161224365,0.24696103032229536,0.10051825642585754,0.06682208180427551,0.3527114987373352,0.2,0.16,0.19,0.3,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS4X,168,168,0.2287437617778778,0.2025976304273546,0.1365930438041687,0.08776606619358063,0.2858086824417114,0.2,0.26,0.28,0.38,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RPS9,210,210,0.3185994029045105,0.2587678858573467,0.11268588900566101,0.070932537317276,0.3713570833206177,0.3,0.24,0.23,0.272,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RRP1,90,90,0.3006143569946289,0.19399403250972888,0.06569843739271164,0.04839419201016426,0.29571181535720825,0.15,0.16,0.19,0.26,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,RRP7A,40,40,0.13414880633354187,0.09082653406942105,0.10859888792037964,0.07902507483959198,0.1365748643875122,0.2,0.22,0.29,0.412,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SARS2,150,150,0.16857577860355377,0.12514882529897803,0.05941374599933624,0.043706975877285004,0.1273888349533081,0.3,0.24,0.21,0.38,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SART1,247,247,0.5019961595535278,0.34280825128946707,0.08936391770839691,0.060994964092969894,0.42806410789489746,0.0,0.02,0.07,0.124,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SCFD1,103,103,0.323405921459198,0.22079234906618905,0.06258101016283035,0.04572806879878044,0.3187081813812256,0.15,0.18,0.21,0.232,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SDHC,91,91,0.12487925589084625,0.08652637656920832,0.0672968327999115,0.04951345920562744,0.11770910024642944,0.35,0.34,0.31,0.38,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SEH1L,59,59,0.22667710483074188,0.13997121387420788,0.08706413209438324,0.06453967839479446,0.2047712802886963,0.1,0.1,0.21,0.264,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SERBP1,87,87,0.035320915281772614,0.01492696451815332,0.07051829993724823,0.051956284791231155,0.03630763292312622,0.15,0.16,0.22,0.472,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SF3A1,165,165,0.3650054335594177,0.2513773279192254,0.06075037643313408,0.04522296041250229,0.2524188756942749,0.05,0.2,0.19,0.232,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SF3A2,236,236,0.5511786341667175,0.4204955119600042,0.07716932147741318,0.05242019519209862,0.5587673783302307,0.0,0.0,0.03,0.108,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SFPQ,209,209,0.33962586522102356,0.23363977718641316,0.17034853994846344,0.10818994045257568,0.2353028655052185,0.05,0.06,0.08,0.292,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SKP1,64,64,0.11330759525299072,0.07642410675479845,0.09041950851678848,0.06576701998710632,0.09867453575134277,0.25,0.34,0.3,0.364,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SLBP,63,63,0.1133364886045456,0.09121786325528221,0.1195603683590889,0.07581685483455658,0.12025254964828491,0.1,0.12,0.18,0.376,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SMARCB1,118,118,0.05925691872835159,0.05269133500491799,0.05904523283243179,0.04288254305720329,0.057605743408203125,0.35,0.28,0.26,0.424,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SMN2,319,319,0.5923508405685425,0.4573946893956975,0.11049507558345795,0.07167370617389679,0.5376884341239929,0.0,0.0,0.03,0.1,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SNRPA1,79,79,0.4423869848251343,0.2907210401958189,0.1655787080526352,0.11492858827114105,0.40190839767456055,0.1,0.04,0.04,0.164,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SNRPB,112,112,0.5615068674087524,0.40675773687207173,0.11751870065927505,0.07961145788431168,0.5070074796676636,0.0,0.04,0.06,0.092,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SNRPD1,112,112,0.5868442058563232,0.43596249076588894,0.14999932050704956,0.09805887192487717,0.558135449886322,0.0,0.04,0.06,0.084,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,SNRPG,327,327,0.5942524671554565,0.4735449933051648,0.08629249036312103,0.05732513964176178,0.5797443389892578,0.0,0.04,0.09,0.088,median_abs_audit_delta,sensitivity_only,UNVERIFIED
