Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	library_modality	lane	sample_index	pool
SRR19489695	2022-06-01 01:10:58	2022-06-01 01:05:32	21961556	2811079168	21961556	128	836		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489695/SRR19489695.lite.1	SRX15542509	RD7_seq1_RPE1_mRNA_24_4_S192_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	8F9A16738DD89363580427AC1E564A07	621CECDB9E06C10F7BBC3D3EDBF399A6	mRNA	UNKNOWN	S192	UNKNOWN
SRR19489696	2022-06-01 01:10:58	2022-06-01 01:05:15	23489988	3006718464	23489988	128	889		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489696/SRR19489696.lite.1	SRX15542508	RD7_seq1_RPE1_mRNA_24_1_S24_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	A929A038F21DF905735D2E7E8865B8BA	4575F407A432FC975ECDB60E0C5FA1C2	mRNA	UNKNOWN	S24	UNKNOWN
SRR19489697	2022-06-01 01:10:58	2022-06-01 01:03:17	21439476	2744252928	21439476	128	819		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489697/SRR19489697.lite.1	SRX15542507	RD7_seq1_RPE1_mRNA_24_3_S136_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	EB31BEFD218FB155B7ADF294BB3C978E	F3DF76CCF1C9F1DCE5FC00A682A9B87D	mRNA	UNKNOWN	S136	UNKNOWN
SRR19489698	2022-06-01 01:10:58	2022-06-01 01:05:24	23450298	3001638144	23450298	128	895		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489698/SRR19489698.lite.1	SRX15542506	RD7_seq1_RPE1_mRNA_24_1_S24_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	0A954C1866F6C4F417D9616661558F69	DFF2D9B2B2656C4E4538CB145B4BD752	mRNA	UNKNOWN	S24	UNKNOWN
SRR19489699	2022-06-01 01:06:29	2022-06-01 01:04:37	21974418	2812725504	21974418	128	831		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19489/SRR19489699/SRR19489699.lite.1	SRX15542505	RD7_seq1_RPE1_mRNA_24_4_S192_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	D6F65F33627B109EEA0433A5C6DD78B5	F33EC49548E476C902587DBAB726D9E3	mRNA	UNKNOWN	S192	UNKNOWN
SRR19489700	2022-06-01 01:13:18	2022-06-01 01:10:55	21536781	2756707968	21536781	128	819		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489700/SRR19489700.lite.1	SRX15542504	RD7_seq1_RPE1_mRNA_24_3_S136_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	74B65BA773F309B6FA20EB3470D6A78B	4D00A0C30FC082E42E3E9872049BD920	mRNA	UNKNOWN	S136	UNKNOWN
SRR19489701	2022-06-01 01:10:58	2022-06-01 01:05:59	22312220	2855964160	22312220	128	842		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489701/SRR19489701.lite.1	SRX15542503	RD7_seq1_RPE1_mRNA_24_2_S80_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	C8BB5C07384FDB54D882E59C1DB6E578	52E04970F22BBF12145DCA641A934536	mRNA	UNKNOWN	S80	UNKNOWN
SRR19489668	2022-06-01 01:10:59	2022-06-01 00:57:26	1920986	245886208	1920986	128	69		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489668/SRR19489668.lite.1	SRX15542536	RD7_seq1_RPE1_sgRNA_5_3_S145_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	B86E44128441F3E90A8956DFCAD313B5	17F4DA9F2102C9D5DC2D9F45F9A1B6CB	sgRNA	UNKNOWN	S145	UNKNOWN
SRR19489669	2022-06-01 01:10:59	2022-06-01 00:57:09	1968463	251963264	1968463	128	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489669/SRR19489669.lite.1	SRX15542535	RD7_seq1_RPE1_sgRNA_5_3_S145_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	F44C2B1D64472DDEB783EB7860D1D8DE	A7532763EE054808D9574C26190C71C8	sgRNA	UNKNOWN	S145	UNKNOWN
SRR19489670	2022-06-01 01:10:59	2022-06-01 00:57:14	1932956	247418368	1932956	128	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489670/SRR19489670.lite.1	SRX15542534	RD7_seq1_RPE1_sgRNA_5_4_S201_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	B2BA0E9F79CB47B2BE020A701FFD1F85	D15207625768EF67465554F0E6DABACC	sgRNA	UNKNOWN	S201	UNKNOWN
SRR19489671	2022-06-01 01:10:59	2022-06-01 00:57:13	1949543	249541504	1949543	128	69		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489671/SRR19489671.lite.1	SRX15542533	RD7_seq1_RPE1_sgRNA_5_3_S145_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	4EA39DEC2202FA6C4BBBEC7AF236E908	73FB07DED272B115955C831622FC0C1F	sgRNA	UNKNOWN	S145	UNKNOWN
SRR19489672	2022-06-01 01:10:59	2022-06-01 00:57:30	2799254	358304512	2799254	128	100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489672/SRR19489672.lite.1	SRX15542532	RD7_seq1_RPE1_sgRNA_5_1_S33_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	3F73489F9F2D9A9E2E78985BC706CD12	249D43EBF252DF5F11DC4D3A5ADD9296	sgRNA	UNKNOWN	S33	UNKNOWN
SRR19489673	2022-06-01 01:10:59	2022-06-01 00:57:37	2540256	325152768	2540256	128	90		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19489/SRR19489673/SRR19489673.lite.1	SRX15542531	RD7_seq1_RPE1_sgRNA_4_4_S200_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	AA9057D0166175178B0B6FC618C15B0A	442E5AD140B544B0579ED3D1A1FE44F8	sgRNA	UNKNOWN	S200	UNKNOWN
SRR19489674	2022-06-01 01:10:59	2022-06-01 00:57:56	3564668	456277504	3564668	128	127		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489674/SRR19489674.lite.1	SRX15542530	RD7_seq1_RPE1_sgRNA_26_3_S166_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	59E66C1654601F9A095F1DF5CAB598F4	45461952FE58C41BC5B6CC63686CB30B	sgRNA	UNKNOWN	S166	UNKNOWN
SRR19489675	2022-06-01 01:10:59	2022-06-01 00:58:08	4536874	580719872	4536874	128	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489675/SRR19489675.lite.1	SRX15542529	RD7_seq1_RPE1_sgRNA_26_4_S222_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	54DDA7822D410CDD493A2BF11B969D28	021728FB68E11ADAFB152556B5D7D148	sgRNA	UNKNOWN	S222	UNKNOWN
SRR19489676	2022-06-01 01:10:59	2022-06-01 00:58:04	3484834	446058752	3484834	128	123		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489676/SRR19489676.lite.1	SRX15542528	RD7_seq1_RPE1_sgRNA_26_2_S110_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	95A4586530F961ED3ADB385F22E0A708	A20310ECA58B7C7C8EC5642FD8E4822E	sgRNA	UNKNOWN	S110	UNKNOWN
SRR19489677	2022-06-01 01:10:59	2022-06-01 01:03:16	18462877	2363248256	18462877	128	701		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489677/SRR19489677.lite.1	SRX15542527	RD7_seq1_RPE1_mRNA_26_2_S82_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	77ABFE989BD30C204B942FB44D3E5A73	59F59C974FED087071A87989CB09CB38	mRNA	UNKNOWN	S82	UNKNOWN
SRR19489678	2022-06-01 01:06:29	2022-06-01 01:04:44	18019089	2306443392	18019089	128	691		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19489/SRR19489678/SRR19489678.lite.1	SRX15542526	RD7_seq1_RPE1_mRNA_26_3_S138_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	3E16866F70C513ABFA8F4CCB0794781E	31B78679E0A74F18036AE80BDE477ACB	mRNA	UNKNOWN	S138	UNKNOWN
SRR19489679	2022-06-01 01:10:59	2022-06-01 01:03:29	17799757	2278368896	17799757	128	676		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489679/SRR19489679.lite.1	SRX15542525	RD7_seq1_RPE1_mRNA_26_1_S26_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	5A7F89878538120E188A70E69E9A7086	185211139701BC16571C386759A81B3C	mRNA	UNKNOWN	S26	UNKNOWN
SRR19489680	2022-06-01 01:10:59	2022-06-01 01:00:46	4594852	588141056	4594852	128	164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489680/SRR19489680.lite.1	SRX15542524	RD7_seq1_RPE1_sgRNA_26_4_S222_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	A4DBAD1837624D3F57ED9FEFF5033A65	1EFBB4A0033135C664EEE8E1C78352A2	sgRNA	UNKNOWN	S222	UNKNOWN
SRR19489681	2022-06-01 01:10:59	2022-06-01 00:58:15	3599781	460771968	3599781	128	130		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489681/SRR19489681.lite.1	SRX15542523	RD7_seq1_RPE1_sgRNA_26_1_S54_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	806B75EC5F3E7C976B85E5CDDA122AFF	B277CAF10F7C0FC0BB24B56ED12DEA76	sgRNA	UNKNOWN	S54	UNKNOWN
SRR19489682	2022-06-01 01:10:59	2022-06-01 00:58:19	4535281	580515968	4535281	128	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489682/SRR19489682.lite.1	SRX15542522	RD7_seq1_RPE1_sgRNA_26_4_S222_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	9492E866A8BFBAD8DBE0F4242C062432	A15EA0B67B72A3F8D449FDAC2DECDCBB	sgRNA	UNKNOWN	S222	UNKNOWN
SRR19489683	2022-06-01 01:10:59	2022-06-01 00:57:54	3475399	444851072	3475399	128	123		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489683/SRR19489683.lite.1	SRX15542521	RD7_seq1_RPE1_sgRNA_26_2_S110_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	65AD5812F8909DE74E07F1C13E719B3A	113F3A75EA2EE9A841175235834BE116	sgRNA	UNKNOWN	S110	UNKNOWN
SRR19489684	2022-06-01 01:10:59	2022-06-01 01:00:01	3610333	462122624	3610333	128	127		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489684/SRR19489684.lite.1	SRX15542520	RD7_seq1_RPE1_sgRNA_26_3_S166_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	BD87F3B8FB2D430B0671ABBF809569ED	2B31B5A38AD79547A0EEB512AB36237C	sgRNA	UNKNOWN	S166	UNKNOWN
SRR19489685	2022-06-01 01:10:59	2022-06-01 00:58:00	3636533	465476224	3636533	128	130		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489685/SRR19489685.lite.1	SRX15542519	RD7_seq1_RPE1_sgRNA_26_1_S54_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	B912928973FEDCF11D43F1A91B75E39D	02DC35DF820E99B8D1D7DD030102C0AB	sgRNA	UNKNOWN	S54	UNKNOWN
SRR19489686	2022-06-01 01:10:59	2022-06-01 00:58:10	3692103	472589184	3692103	128	132		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489686/SRR19489686.lite.1	SRX15542518	RD7_seq1_RPE1_sgRNA_26_1_S54_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	B117607A3CD8900D965089569DC3A446	6892BE8BA65D0DFB972D7DAF1F82D22A	sgRNA	UNKNOWN	S54	UNKNOWN
SRR19489659	2022-06-01 01:23:30	2022-06-01 01:21:01	68536247	8772639616	68536247	128	2606		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489659/SRR19489659.lite.1	SRX15542545	RD7_seq1_RPE1_mRNA_6_4_S174_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	F6D7CBE2DB8484E320B5D854EEF6C0FE	3FEA0FDB77851EC8EFEACD0877BF1CA3	mRNA	UNKNOWN	S174	UNKNOWN
SRR19489660	2022-06-01 01:10:59	2022-06-01 00:57:29	2821812	361191936	2821812	128	100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489660/SRR19489660.lite.1	SRX15542544	RD7_seq1_RPE1_sgRNA_5_1_S33_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	87E74CFBFA1BEF29FC8FA8E987F7004D	8A728E4E601A86853D4E26CF97CEE5BB	sgRNA	UNKNOWN	S33	UNKNOWN
SRR19489661	2022-06-01 01:10:59	2022-06-01 00:57:06	1688044	216069632	1688044	128	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489661/SRR19489661.lite.1	SRX15542543	RD7_seq1_RPE1_sgRNA_5_2_S89_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	EDF93FC0509BE98CCE83E1DE1B148DB8	E98EBD135B551BA39BDA3E4CC08C69A7	sgRNA	UNKNOWN	S89	UNKNOWN
SRR19489662	2022-06-01 01:10:59	2022-06-01 00:57:19	1955973	250364544	1955973	128	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19489/SRR19489662/SRR19489662.lite.1	SRX15542542	RD7_seq1_RPE1_sgRNA_5_4_S201_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	7BBE8A5C3EF0FDB3E8155987741446E3	15DC1EA80D7A0ACDA93A97BAB11C8B27	sgRNA	UNKNOWN	S201	UNKNOWN
SRR19489663	2022-06-01 01:10:59	2022-06-01 00:57:11	1716388	219697664	1716388	128	61		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489663/SRR19489663.lite.1	SRX15542541	RD7_seq1_RPE1_sgRNA_5_2_S89_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	0AF783B10E7CE524A05F526A146EDB39	4120C96BDFCB8269347A48673F4D7C38	sgRNA	UNKNOWN	S89	UNKNOWN
SRR19489664	2022-06-01 01:10:59	2022-06-01 00:57:44	2853338	365227264	2853338	128	101		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489664/SRR19489664.lite.1	SRX15542540	RD7_seq1_RPE1_sgRNA_5_1_S33_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	DB7229BFD6908D3A0BE0E9E1EB677252	7E8E066ACBCFB2254E30AB2EEE6B1E69	sgRNA	UNKNOWN	S33	UNKNOWN
SRR19489665	2022-06-01 01:10:59	2022-06-01 00:57:39	2833945	362744960	2833945	128	101		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489665/SRR19489665.lite.1	SRX15542539	RD7_seq1_RPE1_sgRNA_5_1_S33_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	D0AF1D69ED98C8963F94C81BD6C370F7	CFD5EC68C472AABB42AE8453CF184D4F	sgRNA	UNKNOWN	S33	UNKNOWN
SRR19489666	2022-06-01 01:10:59	2022-06-01 00:57:16	1957731	250589568	1957731	128	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489666/SRR19489666.lite.1	SRX15542538	RD7_seq1_RPE1_sgRNA_5_4_S201_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	B68935AE13D106B50077287564DBD590	73396B86FA0FA74954953DAB2039CFBE	sgRNA	UNKNOWN	S201	UNKNOWN
SRR19489569	2022-06-01 01:10:56	2022-06-01 00:55:32	2230592	285515776	2230592	128	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489569/SRR19489569.lite.1	SRX15542145	RD7_seq1_RPE1_sgRNA_2_3_S142_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	04E4A7AC92C74A59B15D6C93E7144BB7	A1FD69DC3836B10BD3D54F854C3705F8	sgRNA	UNKNOWN	S142	UNKNOWN
SRR19489570	2022-06-01 01:10:56	2022-06-01 00:55:40	1981776	253667328	1981776	128	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489570/SRR19489570.lite.1	SRX15542144	RD7_seq1_RPE1_sgRNA_2_4_S198_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	EE3AF3ED97DB030F1ADB5471E8B0889D	8F43E203FDC789CC180AD161DE87BF46	sgRNA	UNKNOWN	S198	UNKNOWN
